"CN","PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","CONDID","COND_STATUS_CD","COND_NONSAMPLE_REASN_CD","RESERVCD","OWNCD","OWNGRPCD","FORINDCD","ADFORCD","FORTYPCD","FLDTYPCD","MAPDEN","STDAGE","STDSZCD","FLDSZCD","SITECLCD","SICOND","SIBASE","SISP","STDORGCD","STDORGSP","PROP_BASIS","CONDPROP_UNADJ","MICRPROP_UNADJ","SUBPPROP_UNADJ","MACRPROP_UNADJ","SLOPE","ASPECT","PHYSCLCD","GSSTKCD","ALSTKCD","DSTRBCD1","DSTRBYR1","DSTRBCD2","DSTRBYR2","DSTRBCD3","DSTRBYR3","TRTCD1","TRTYR1","TRTCD2","TRTYR2","TRTCD3","TRTYR3","PRESNFCD","BALIVE","FLDAGE","ALSTK","GSSTK","FORTYPCDCALC","HABTYPCD1","HABTYPCD1_PUB_CD","HABTYPCD1_DESCR_PUB_CD","HABTYPCD2","HABTYPCD2_PUB_CD","HABTYPCD2_DESCR_PUB_CD","MIXEDCONFCD","VOL_LOC_GRP","SITECLCDEST","SITETREE_TREE","SITECL_METHOD","CARBON_DOWN_DEAD","CARBON_LITTER","CARBON_SOIL_ORG","CARBON_STANDING_DEAD","CARBON_UNDERSTORY_AG","CARBON_UNDERSTORY_BG","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","CYCLE","SUBCYCLE","SOIL_ROOTING_DEPTH_PNW","GROUND_LAND_CLASS_PNW","PLANT_STOCKABILITY_FACTOR_PNW","STND_COND_CD_PNWRS","STND_STRUC_CD_PNWRS","STUMP_CD_PNWRS","FIRE_SRS","GRAZING_SRS","HARVEST_TYPE1_SRS","HARVEST_TYPE2_SRS","HARVEST_TYPE3_SRS","LAND_USE_SRS","OPERABILITY_SRS","STAND_STRUCTURE_SRS","NF_COND_STATUS_CD","NF_COND_NONSAMPLE_REASN_CD","CANOPY_CVR_SAMPLE_METHOD_CD","LIVE_CANOPY_CVR_PCT","LIVE_MISSING_CANOPY_CVR_PCT","NBR_LIVE_STEMS","OWNSUBCD","INDUSTRIALCD_FIADB","RESERVCD_5","ADMIN_WITHDRAWN_CD","CHAINING_CD","LAND_COVER_CLASS_CD","AFFORESTATION_CD","PREV_AFFORESTATION_CD","DWM_FUELBED_TYPCD"
"255110788010854","255110487010854",2004,78,1,10,11,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110793010854","255110472010854",2004,78,1,10,12,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110798010854","255110607010854",2004,78,1,10,13,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110803010854","255110398010854",2004,78,1,10,14,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110808010854","255110387010854",2004,78,1,10,15,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110813010854","255110381010854",2004,78,1,10,16,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110818010854","255110536010854",2004,78,1,10,17,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110823010854","255110532010854",2004,78,1,10,18,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110828010854","255110525010854",2004,78,1,10,19,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110833010854","255110608010854",2004,78,1,10,20,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110838010854","255110512010854",2004,78,1,10,21,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110843010854","255110661010854",2004,78,1,10,22,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110848010854","255110499010854",2004,78,1,10,23,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110853010854","255110493010854",2004,78,1,10,24,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110858010854","255110479010854",2004,78,1,10,25,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110863010854","255110473010854",2004,78,1,10,26,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110868010854","255110464010854",2004,78,1,10,27,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110873010854","255110609010854",2004,78,1,10,28,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110878010854","255110403010854",2004,78,1,10,29,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110883010854","255110391010854",2004,78,1,10,30,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110888010854","255110388010854",2004,78,1,10,31,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110893010854","255110542010854",2004,78,1,10,32,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110898010854","255110537010854",2004,78,1,10,33,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110903010854","255110528010854",2004,78,1,10,34,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110908010854","255110610010854",2004,78,1,10,35,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110913010854","255110659010854",2004,78,1,10,36,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110918010854","255110513010854",2004,78,1,10,37,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110923010854","255110611010854",2004,78,1,10,38,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110928010854","255110500010854",2004,78,1,10,39,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110933010854","255110488010854",2004,78,1,10,40,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110938010854","255110480010854",2004,78,1,10,41,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110943010854","255110612010854",2004,78,1,10,42,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110948010854","255110465010854",2004,78,1,10,43,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110953010854","255110613010854",2004,78,1,10,44,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110958010854","255110399010854",2004,78,1,10,45,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110963010854","255110392010854",2004,78,1,10,46,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110968010854","255110382010854",2004,78,1,10,47,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110973010854","255110543010854",2004,78,1,10,48,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110978010854","255110533010854",2004,78,1,10,49,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110983010854","255110614010854",2004,78,1,10,50,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110988010854","255110519010854",2004,78,1,10,51,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110993010854","255110508010854",2004,78,1,10,52,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255110998010854","255110615010854",2004,78,1,10,53,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111003010854","255110494010854",2004,78,1,10,54,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111008010854","255110489010854",2004,78,1,10,55,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111013010854","255110474010854",2004,78,1,10,56,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111018010854","255110616010854",2004,78,1,10,57,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111023010854","255110459010854",2004,78,1,10,58,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111028010854","255110457010854",2004,78,1,10,59,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111033010854","255110617010854",2004,78,1,10,60,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111038010854","255110400010854",2004,78,1,10,61,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111043010854","255110389010854",2004,78,1,10,62,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111048010854","255110383010854",2004,78,1,10,63,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111053010854","255110662010854",2004,78,1,10,64,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111058010854","255110514010854",2004,78,1,10,65,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111063010854","255110618010854",2004,78,1,10,66,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
"255111068010854","255110501010854",2004,78,1,10,67,1,4,,,,,,,,,,,,,,,,,,,"SUBP",1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,"","","","","","","","S33CARIBMOIST",,,,,,,,,,"",2011-09-29,"20004","",2016-02-05,"489998",1,1,"","",,,,"",,,,,,,,,,,,,,,,,,,,,,,""
