"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","SUBPANEL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"9188150010661","9187277010661","1320304010538","",1986,10,1,1,30,1,,1985,6,0,14,0,101,,,39.08345,-75.63854,,2,2,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188189010661","9187277010661","1320304010538","",1986,10,1,1,70,1,,1985,6,0,,0,101,,,39.139,-75.72188,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188237010661","9187277010661","1320304010538","",1986,10,1,1,71,1,,1985,6,0,,0,101,,,39.11122,-75.66632,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188276010661","9187277010661","1320304010538","",1986,10,1,1,72,1,,1985,6,0,,0,101,,,39.02789,-75.63854,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188315010661","9187277010661","1320304010538","",1986,10,1,1,73,1,,1985,6,0,,0,101,,,38.94456,-75.6941,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188347010661","9187277010661","1320304010538","",1986,10,1,1,74,1,,1985,8,0,,0,101,,,38.97234,-75.66632,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188380010661","9187277010661","1320304010538","",1986,10,1,1,75,1,,1985,6,0,,0,101,,,38.94456,-75.63854,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188407010661","9187277010661","1320304010538","",1986,10,1,1,76,1,,1985,6,0,,0,101,,,38.86122,-75.72187,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188449010661","9187277010661","1320304010538","",1986,10,1,1,77,2,,1985,6,0,,0,101,,,39.22233,-75.58298,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188451010661","9187277010661","1320304010538","",1986,10,1,1,78,1,,1985,6,0,,0,101,,,39.05567,-75.5552,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188494010661","9187277010661","1320304010538","",1986,10,1,1,79,1,,1985,9,0,,0,101,,,38.97234,-75.52742,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188535010661","9187277010661","1320304010538","",1986,10,1,1,80,1,,1985,8,0,,0,101,,,39.19456,-75.6941,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188565010661","9187277010661","1320304010538","",1986,10,1,1,81,1,,1985,9,0,,0,101,,,38.94456,-75.61076,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188567010661","9187277010661","1320304010538","",1986,10,1,1,82,1,,1985,6,0,,0,101,,,39.02789,-75.6941,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188586010661","9187277010661","1320304010538","",1986,10,1,1,83,1,,1985,9,0,,0,101,,,38.91678,-75.5552,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188601010661","9187277010661","1320304010538","",1986,10,1,1,84,1,,1985,8,0,,0,101,,,38.91678,-75.61076,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188633010661","9187277010661","1320304010538","",1986,10,1,1,85,1,,1985,9,0,,0,101,,,38.83345,-75.52742,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188670010661","9187277010661","1320304010538","",1986,10,1,1,86,1,,1985,6,0,,0,101,,,39.30567,-75.44409,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188711010661","9187277010661","1320304010538","",1986,10,1,1,87,1,,1985,6,0,,0,101,,,39.08345,-75.44409,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188721010661","9187277010661","1320304010538","",1986,10,1,1,88,2,,1985,6,0,,0,101,,,39.05567,-75.41631,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188723010661","9187277010661","1320304010538","",1986,10,1,1,89,1,,1985,6,0,,0,101,,,39.00011,-75.47187,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188743010661","9187277010661","1320304010538","",1986,10,1,1,90,1,,1985,6,0,,0,101,,,39.00011,-75.49964,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188781010661","9187277010661","1320304010538","",1986,10,1,1,91,2,,1985,9,0,,0,101,,,38.91678,-75.41631,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188783010661","9187277010661","1320304010538","",1986,10,1,1,92,1,,1985,9,0,,0,101,,,38.91678,-75.41631,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188832010661","9187277010661","1320304010538","",1986,10,1,1,93,1,,1985,9,0,,0,101,,,38.94456,-75.36075,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188871010661","9187277010661","1320304010538","",1986,10,1,1,94,2,,1985,9,0,,0,101,,,38.889,-75.6941,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188873010661","9187277010661","1320304010538","",1986,10,1,1,95,2,,1985,6,0,,0,101,,,38.889,-75.66632,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188875010661","9187277010661","1320304010538","",1986,10,1,1,96,2,,1985,6,0,,0,101,,,39.30567,-75.5552,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188877010661","9187277010661","1320304010538","",1986,10,1,1,97,2,,1985,9,0,,0,101,,,38.97234,-75.58298,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188879010661","9187277010661","1320304010538","",1986,10,1,1,98,2,,1985,6,0,,0,101,,,38.97234,-75.52742,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188881010661","9187277010661","1320304010538","",1986,10,1,1,99,2,,1985,9,0,,0,101,,,38.889,-75.52742,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188883010661","9187277010661","1320304010538","",1986,10,1,1,100,2,,1985,9,0,,0,101,,,38.86122,-75.58298,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188885010661","9187277010661","1320304010538","",1986,10,1,1,101,2,,1985,9,0,,0,101,,,38.83345,-75.61076,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188887010661","9187277010661","1320304010538","",1986,10,1,1,102,2,,1985,6,0,,0,101,,,39.22233,-75.47187,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188889010661","9187277010661","1320304010538","",1986,10,1,1,103,2,,1985,6,0,,0,101,,,39.08345,-75.41631,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188891010661","9187277010661","1320304010538","",1986,10,1,1,104,2,,1985,6,0,,0,101,,,39.05567,-75.44409,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188893010661","9187277010661","1320304010538","",1986,10,1,1,105,2,,1985,10,0,,0,101,,,38.94456,-75.33297,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188895010661","9187277010661","1320304010538","",1986,10,1,1,910,1,,1987,1,0,16,0,101,,,39.639,-75.6941,,2,2,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188961010661","9187277010661","1320304010538","",1986,10,1,1,956,2,,1985,6,0,14,0,101,,,39.58344,-75.6941,,2,2,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188963010661","9187277010661","1320304010538","",1986,10,1,1,957,2,,1985,6,0,14,0,101,,,39.55567,-75.66632,,2,2,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188965010661","9187277010661","1320304010538","",1986,10,1,1,958,2,,1985,6,0,14,0,101,,,39.52789,-75.66632,,2,2,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188967010661","9187277010661","1320304010538","",1986,10,1,1,964,2,,1985,9,0,15,0,101,,,39.69456,-75.58298,,2,2,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188969010661","9187277010661","1320304010538","",1986,10,1,1,966,2,,1985,9,0,15,0,101,,,39.50011,-75.66632,,2,2,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188971010661","9187277010661","1320304010538","",1986,10,1,1,997,1,,1986,7,0,,4,999,,,39.09794,-75.535847,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188973010661","9187277010661","1320304010538","",1986,10,1,1,999,1,,1986,7,0,,4,999,,,39.09794,-75.535847,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188975010661","9187277010661","1320304010538","",1986,10,1,1,9600,2,,1986,7,0,,4,999,,,39.09794,-75.535847,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188977010661","9187277010661","1320304010538","",1986,10,1,1,9601,2,,1986,7,0,,4,999,,,39.09794,-75.535847,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9188979010661","9187277010661","1320305010538","",1986,10,1,3,10,1,,1985,5,0,14,0,101,,,39.02789,-75.72187,,2,2,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189018010661","9187277010661","1320305010538","",1986,10,1,3,33,2,,1985,5,0,14,0,101,,,39.58345,-75.61076,,2,2,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189020010661","9187277010661","1320305010538","",1986,10,1,3,35,2,,1985,6,0,14,0,101,,,39.389,-75.63854,,2,2,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189022010661","9187277010661","1320305010538","",1986,10,1,3,38,2,,1985,5,0,14,0,101,,,39.72233,-75.74966,,2,2,,," 221Db",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189024010661","9187277010661","1320305010538","",1986,10,1,3,39,2,,1985,5,0,14,0,101,,,39.69456,-75.77744,,2,2,,," 232Ad",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189026010661","9187277010661","1320305010538","",1986,10,1,3,40,2,,1985,5,0,14,0,101,,,39.75011,-75.52742,,2,2,,," 232Ad",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189028010661","9187277010661","1320305010538","",1986,10,1,3,41,2,,1985,5,0,14,0,101,,,39.80567,-75.63854,,2,2,,," 221Db",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189030010661","9187277010661","1320305010538","",1986,10,1,3,45,1,,1985,5,0,,0,101,,,39.83344,-75.5552,,,,,," 221Db",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189088010661","9187277010661","1320305010538","",1986,10,1,3,46,2,,1985,5,0,,0,101,,,39.66678,-75.61076,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189090010661","9187277010661","1320305010538","",1986,10,1,3,47,2,,1985,6,0,,0,101,,,39.44456,-75.61076,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189092010661","9187277010661","1320305010538","",1986,10,1,3,48,2,,1985,5,0,,0,101,,,39.80567,-75.66632,,,,,," 221Db",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189094010661","9187277010661","1320305010538","",1986,10,1,3,49,1,,1985,5,0,,0,101,,,39.80567,-75.63854,,,,,," 221Db",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189123010661","9187277010661","1320305010538","",1986,10,1,3,50,1,,1985,5,0,,0,101,,,39.77789,-75.66632,,,,,," 221Db",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189153010661","9187277010661","1320305010538","",1986,10,1,3,51,1,,1985,5,0,,0,101,,,39.77789,-75.63854,,,,,," 221Db",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189188010661","9187277010661","1320305010538","",1986,10,1,3,52,2,,1985,5,0,,0,101,,,39.639,-75.72188,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189190010661","9187277010661","1320305010538","",1986,10,1,3,53,1,,1985,5,0,,0,101,,,39.639,-75.72188,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189201010661","9187277010661","1320305010538","",1986,10,1,3,54,1,,1985,6,0,,0,101,,,39.639,-75.6941,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189232010661","9187277010661","1320305010538","",1986,10,1,3,55,1,,1985,5,0,,0,101,,,39.61122,-75.6941,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189243010661","9187277010661","1320305010538","",1986,10,1,3,56,1,,1985,5,0,,0,101,,,39.05567,-75.41631,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189275010661","9187277010661","1320305010538","",1986,10,1,3,57,2,,1985,6,0,,0,101,,,39.16678,-75.44409,,,,,," 232Ac",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189277010661","9187277010661","1320305010538","",1986,10,1,3,58,2,,1985,6,0,,0,101,,,38.91678,-75.47187,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189279010661","9187277010661","1320305010538","",1986,10,1,3,59,1,,1985,6,0,,0,101,,,39.389,-75.72188,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189316010661","9187277010661","1320305010538","",1986,10,1,3,60,1,,1985,6,0,,0,101,,,39.33344,-75.6941,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189374010661","9187277010661","1320305010538","",1986,10,1,3,61,1,,1985,6,0,,0,101,,,39.33344,-75.66632,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189408010661","9187277010661","1320305010538","",1986,10,1,3,62,1,,1985,6,0,,0,101,,,39.30567,-75.66632,,,,,," 232Hd",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
"9189445010661","9187277010661","1320305010538","",1986,10,1,3,63,2,,1985,5,0,,0,101,,,39.72233,-75.61076,,,,,," 232Ad",1000,0,,,,"",2003-09-26,"10661","",2015-10-26,"489998","",,,1,4,,"",3,0,"","",,,,,,,,
