"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","SUBPANEL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"196516288020004","196516261020004","14424029000440","",2002,66,1,10,66054,1,,2002,3,5,,1,1,2,0,13.510135,144.787418,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"1",2,1,"","",,,,,,,,
"196516308020004","196516261020004","14424029000440","",2002,66,1,10,66055,2,,2002,2,1,,1,1,,,13.479628,144.80007,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",,2233000,1,4,,"3",2,1,"","",,,,,,,,
"196516311020004","196516261020004","14424029000440","",2002,66,1,10,66056,2,,2002,2,1,,1,1,,,13.482574,144.77148,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",,2233000,1,4,,"2",2,1,"","",,,,,,,,
"196516341020004","196516261020004","14424029000440","",2002,66,1,10,66063,1,,2002,3,13,,1,1,5,0,13.47868,144.832921,500,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"1",2,1,"","",,,,,,,,
"196516307020004","196516261020004","14424029000440","",2002,66,1,10,66065,2,,2002,2,20,,1,1,,0,13.455639,144.81869,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"3",2,1,"","",,,,,,,,
"196516340020004","196516261020004","14424029000440","",2002,66,1,10,66066,2,,2002,3,1,,1,1,,,13.474908,144.744827,0,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",,2233000,1,4,,"3",2,1,"","",,,,,,,,
"196516312020004","196516261020004","14424029000440","",2002,66,1,10,66067,1,,2002,2,26,,1,1,3,0,13.457722,144.756938,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"1",2,1,"","",,,,,,,,
"196516313020004","196516261020004","14424029000440","",2002,66,1,10,66068,2,,2002,2,28,,1,1,2,0,13.458156,144.72702,500,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"2",2,1,"","",,,,,,,,
"196516297020004","196516261020004","14424029000440","",2002,66,1,10,66070,2,,2002,2,1,,1,1,,,13.457421,144.675821,0,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",,2233002,1,4,,"1",2,1,"","",,,,,,,,
"196516339020004","196516261020004","14424029000440","",2002,66,1,10,66074,1,,2002,2,27,,1,1,2,0,13.457363,144.786815,100,,,1,1,"",,1.7,1,,1,"",2014-07-23,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"1",2,1,"","",,,,,,,,
"196516287020004","196516261020004","14424029000440","",2002,66,1,10,66075,1,,2002,2,4,,1,1,1,0,13.431201,144.803511,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"2",2,1,"","",,,,,,,,
"196516286020004","196516261020004","14424029000440","",2002,66,1,10,66076,1,,2002,3,18,,1,1,2,0,13.435647,144.769742,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"3",2,1,"","",,,,,,,,
"196516338020004","196516261020004","14424029000440","",2002,66,1,10,66077,2,,2002,3,6,,1,1,5,0,13.453181,144.70253,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"1",2,1,"","",,,,,,,,
"196516285020004","196516261020004","14424029000440","",2002,66,1,10,66078,2,,2002,2,25,,1,1,5,0,13.430493,144.722979,500,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"3",2,1,"","",,,,,,,,
"196516284020004","196516261020004","14424029000440","",2002,66,1,10,66079,1,,2002,3,12,,1,1,1,4,13.430051,144.689297,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"2",2,1,"","",,,,,,,,
"196516337020004","196516261020004","14424029000440","",2002,66,1,10,66084,1,,2002,2,19,,1,1,6,1,13.434024,144.743007,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"3",2,1,"","",,,,,,,,
"196516276020004","196516261020004","14424029000440","",2002,66,1,10,66085,1,,2002,2,12,,1,1,1,0,13.411229,144.761612,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"1",2,1,"","",,,,,,,,
"196516275020004","196516261020004","14424029000440","",2002,66,1,10,66086,2,,2002,2,4,,1,1,1,0,13.412859,144.736172,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"2",2,1,"","",,,,,,,,
"196516336020004","196516261020004","14424029000440","",2002,66,1,10,66087,2,,2002,2,1,,1,1,,,13.427934,144.654438,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",,2233002,1,4,,"2",2,1,"","",,,,,,,,
"196516282020004","196516261020004","14424029000440","",2002,66,1,10,66088,1,,2002,2,22,,1,1,4,0,13.404989,144.671042,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"3",2,1,"","",,,,,,,,
"196516271020004","196516261020004","14424029000440","",2002,66,1,10,66092,1,,2002,2,4,,1,1,2,0,13.389056,144.774917,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233000,1,4,,"3",2,1,"","",,,,,,,,
"196516335020004","196516261020004","14424029000440","",2002,66,1,10,66093,1,,2002,2,7,,1,1,2,0,13.401894,144.707831,500,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"3",2,1,"","",,,,,,,,
"196516274020004","196516261020004","14424029000440","",2002,66,1,10,66094,2,,2002,2,11,,1,1,2,0,13.386927,144.71852,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"2",2,1,"","",,,,,,,,
"196516324020004","196516261020004","14424029000440","",2002,66,1,10,66095,1,,2002,3,7,,1,1,1,1,13.381523,144.696298,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"1",2,1,"","",,,,,,,,
"196516334020004","196516261020004","14424029000440","",2002,66,1,10,66099,2,,2002,2,19,,1,1,5,0,13.387232,144.746731,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"2",2,1,"","",,,,,,,,
"196516272020004","196516261020004","14424029000440","",2002,66,1,10,66100,1,,2002,2,5,,1,1,2,0,13.356531,144.763286,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"3",2,1,"","",,,,,,,,
"196516273020004","196516261020004","14424029000440","",2002,66,1,10,66101,1,,2002,2,7,,1,1,2,0,13.359165,144.727982,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"1",2,1,"","",,,,,,,,
"196516333020004","196516261020004","14424029000440","",2002,66,1,10,66102,2,,2002,2,11,,1,1,,0,13.38046,144.663411,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"1",2,1,"","",,,,,,,,
"196516323020004","196516261020004","14424029000440","",2002,66,1,10,66103,1,,2002,3,8,,1,1,3,1,13.362222,144.671411,700,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"2",2,1,"","",,,,,,,,
"196516314020004","196516261020004","14424029000440","",2002,66,1,10,66104,1,,2002,2,12,,1,1,2,0,13.353154,144.648477,100,,,1,1,"",,1.7,1,,1,"",2014-07-23,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"3",2,1,"","",,,,,,,,
"196516332020004","196516261020004","14424029000440","",2002,66,1,10,66108,2,,2002,2,1,,1,1,,,13.363888,144.700943,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",,2233003,1,4,,"2",2,1,"","",,,,,,,,
"196516283020004","196516261020004","14424029000440","",2002,66,1,10,66109,2,,2002,2,25,,1,1,1,2,13.329821,144.716939,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"3",2,1,"","",,,,,,,,
"196516322020004","196516261020004","14424029000440","",2002,66,1,10,66110,1,,2002,3,14,,1,1,6,1,13.333829,144.685652,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"1",2,1,"","",,,,,,,,
"196516331020004","196516261020004","14424029000440","",2002,66,1,10,66114,1,,2002,3,11,,1,1,6,0,13.336645,144.747204,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"3",2,1,"","",,,,,,,,
"196516320020004","196516261020004","14424029000440","",2002,66,1,10,66115,1,,2002,2,5,,1,1,1,0,13.31939,144.765993,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"1",2,1,"","",,,,,,,,
"196516319020004","196516261020004","14424029000440","",2002,66,1,10,66116,2,,2002,2,11,,1,1,2,0,13.307098,144.736306,300,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"2",2,1,"","",,,,,,,,
"196516330020004","196516261020004","14424029000440","",2002,66,1,10,66117,1,,2002,2,5,,1,1,4,1,13.334511,144.655842,900,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"2",2,1,"","",,,,,,,,
"196516321020004","196516261020004","14424029000440","",2002,66,1,10,66118,1,,2002,2,20,,1,1,5,0,13.311091,144.676819,500,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233002,1,4,,"3",2,1,"","",,,,,,,,
"196516329020004","196516261020004","14424029000440","",2002,66,1,10,66123,2,,2002,3,11,,1,1,2,0,13.309287,144.709819,500,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"3",2,1,"","",,,,,,,,
"196516318020004","196516261020004","14424029000440","",2002,66,1,10,66124,1,,2002,3,8,,1,1,2,0,13.285069,144.722897,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"1",2,1,"","",,,,,,,,
"196516317020004","196516261020004","14424029000440","",2002,66,1,10,66125,3,3,2002,3,10,,1,1,,,13.288747,144.693078,700,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"2",2,1,"","",,,,,,,,
"196516328020004","196516261020004","14424029000440","",2002,66,1,10,66129,1,,2002,2,7,,1,1,5,1,13.290507,144.749787,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"1",2,1,"","",,,,,,,,
"196516315020004","196516261020004","14424029000440","",2002,66,1,10,66131,1,,2002,2,28,,1,1,2,0,13.267115,144.732124,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"2",2,1,"","",,,,,,,,
"196516327020004","196516261020004","14424029000440","",2002,66,1,10,66132,2,,2002,2,13,,1,1,3,1,13.288867,144.670556,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"1",2,1,"","",,,,,,,,
"196516316020004","196516261020004","14424029000440","",2002,66,1,10,66133,1,,2002,2,20,,1,1,5,0,13.261301,144.680375,100,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"3",2,1,"","",,,,,,,,
"196516326020004","196516261020004","14424029000440","",2002,66,1,10,66137,2,,2002,3,1,,1,1,5,0,13.266587,144.701999,500,,,1,,"",,1.7,1,,1,"",2014-04-26,"489998","",2015-01-14,"489998","OFFSET",1,2233003,1,4,,"3",2,1,"","",,,,,,,,
"290059441489998","196516261020004","14424029000440","",2002,66,1,10,66200,2,,2002,9,1,,1,1,,,13.437034,144.853448,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233000,2,1,,"3",2,1,"","",,,,,,,,
"290059444489998","196516261020004","14424029000440","",2002,66,1,10,66201,2,,2002,9,1,,1,1,,,13.507986,144.920788,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233000,2,1,,"1",2,1,"","",,,,,,,,
"290059438489998","196516261020004","14424029000440","",2002,66,1,10,66202,2,,2002,9,1,,1,1,,,13.484917,144.888419,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233000,2,1,,"2",2,1,"","",,,,,,,,
"290059460489998","196516261020004","14424029000440","",2002,66,1,10,66204,2,,2002,9,1,,1,1,,,13.651723,144.926077,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2230333,2,1,,"2",2,1,"","",,,,,,,,
"290059443489998","196516261020004","14424029000440","",2002,66,1,10,66205,2,,2002,9,1,,1,1,,,13.217841,144.708828,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233003,2,1,,"1",2,1,"","",,,,,,,,
"290059486489998","196516261020004","14424029000440","",2002,66,1,10,66206,2,,2002,9,1,,1,1,,,13.624928,144.905212,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2230333,2,1,,"1",2,1,"","",,,,,,,,
"290059418489998","196516261020004","14424029000440","",2002,66,1,10,66207,2,,2002,9,1,,1,1,,,13.472169,144.629572,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233002,2,1,,"2",2,1,"","",,,,,,,,
"290059484489998","196516261020004","14424029000440","",2002,66,1,10,66208,2,,2002,9,1,,1,1,,,13.292104,144.80301,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233003,2,1,,"2",2,1,"","",,,,,,,,
"290059396489998","196516261020004","14424029000440","",2002,66,1,10,66209,2,,2002,9,1,,1,1,,,13.463182,144.89206,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233000,2,1,,"1",2,1,"","",,,,,,,,
"290059474489998","196516261020004","14424029000440","",2002,66,1,10,66210,2,,2002,9,1,,1,1,,,13.310546,144.647127,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233002,2,1,,"1",2,1,"","",,,,,,,,
"290059394489998","196516261020004","14424029000440","",2002,66,1,10,66211,2,,2002,9,1,,1,1,,,13.351136,144.594334,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233021,2,1,,"1",2,1,"","",,,,,,,,
"290059398489998","196516261020004","14424029000440","",2002,66,1,10,66212,2,,2002,9,1,,1,1,,,13.456899,144.84456,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233000,2,1,,"2",2,1,"","",,,,,,,,
"290059409489998","196516261020004","14424029000440","",2002,66,1,10,66213,2,,2002,9,1,,1,1,,,13.340889,144.779822,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233003,2,1,,"2",2,1,"","",,,,,,,,
"290059389489998","196516261020004","14424029000440","",2002,66,1,10,66214,2,,2002,9,1,,1,1,,,13.21851,144.688144,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233003,2,1,,"1",2,1,"","",,,,,,,,
"290059478489998","196516261020004","14424029000440","",2002,66,1,10,66215,2,,2002,9,1,,1,1,,,13.563416,144.953845,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233000,2,1,,"3",2,1,"","",,,,,,,,
"290059473489998","196516261020004","14424029000440","",2002,66,1,10,66216,2,,2002,9,1,,1,1,,,13.646471,144.889761,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2230333,2,1,,"1",2,1,"","",,,,,,,,
"290059425489998","196516261020004","14424029000440","",2002,66,1,10,66217,2,,2002,9,1,,1,1,,,13.266913,144.76299,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233003,2,1,,"3",2,1,"","",,,,,,,,
"290059450489998","196516261020004","14424029000440","",2002,66,1,10,66218,2,,2002,9,1,,1,1,,,13.432158,144.822174,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233000,2,1,,"3",2,1,"","",,,,,,,,
"290059413489998","196516261020004","14424029000440","",2002,66,1,10,66219,2,,2002,9,1,,1,1,,,13.317888,144.814591,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233003,2,1,,"1",2,1,"","",,,,,,,,
"290059424489998","196516261020004","14424029000440","",2002,66,1,10,66220,2,,2002,9,1,,1,1,,,13.431504,144.88662,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233000,2,1,,"2",2,1,"","",,,,,,,,
"290059415489998","196516261020004","14424029000440","",2002,66,1,10,66221,2,,2002,9,1,,1,1,,,13.48399,144.716641,0,,,1,,"",,1.7,1,,1,"",2014-11-25,"489998","",2015-01-14,"489998","OFFSET",,2233000,2,1,,"1",2,1,"","",,,,,,,,
