"CN","SRV_CN","CTY_CN","PREV_PLT_CN","INVYR","STATECD","UNITCD","COUNTYCD","PLOT","PLOT_STATUS_CD","PLOT_NONSAMPLE_REASN_CD","MEASYEAR","MEASMON","MEASDAY","REMPER","KINDCD","DESIGNCD","RDDISTCD","WATERCD","LAT","LON","ELEV","GROW_TYP_CD","MORT_TYP_CD","P2PANEL","P3PANEL","ECOSUBCD","CONGCD","MANUAL","SUBPANEL","KINDCD_NC","QA_STATUS","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE","MICROPLOT_LOC","DECLINATION","EMAP_HEX","SAMP_METHOD_CD","SUBP_EXAMINE_CD","MACRO_BREAKPOINT_DIA","INTENSITY","CYCLE","SUBCYCLE","ECO_UNIT_PNW","TOPO_POSITION_PNW","NF_SAMPLING_STATUS_CD","NF_PLOT_STATUS_CD","NF_PLOT_NONSAMPLE_REASN_CD","P2VEG_SAMPLING_STATUS_CD","P2VEG_SAMPLING_LEVEL_DETAIL_CD","INVASIVE_SAMPLING_STATUS_CD","INVASIVE_SPECIMEN_RULE_CD","DESIGNCD_P2A"
"19099541010661","19098950010661","1320454010538","",1991,39,1,1,32,1,,1991,6,0,12,0,101,,,38.97229,-83.36102,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19099604010661","19098950010661","1320454010538","",1991,39,1,1,34,1,,1991,7,0,13,0,101,,,38.80563,-83.55547,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19099661010661","19098950010661","1320454010538","",1991,39,1,1,36,1,,1991,11,0,13,0,101,,,38.91674,-83.27769,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19099710010661","19098950010661","1320454010538","",1991,39,1,1,41,1,,1991,6,0,13,0,101,,,38.91674,-83.47214,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19099762010661","19098950010661","1320454010538","",1991,39,1,1,49,1,,1991,7,0,13,0,101,,,38.80563,-83.30546,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19099802010661","19098950010661","1320454010538","",1991,39,1,1,55,1,,1991,7,0,13,0,101,,,38.66674,-83.27768,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19099856010661","19098950010661","1320454010538","",1991,39,1,1,67,1,,1991,7,0,13,0,101,,,38.77785,-83.41658,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19099905010661","19098950010661","1320454010538","",1991,39,1,1,71,1,,1991,7,0,13,0,101,,,38.69452,-83.41658,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19099940010661","19098950010661","1320454010538","",1991,39,1,1,75,1,,1991,7,0,13,0,101,,,38.66674,-83.27768,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19099964010661","19098950010661","1320454010538","",1991,39,1,1,77,1,,1991,7,0,13,0,101,,,38.69452,-83.69436,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100026010661","19098950010661","1320454010538","",1991,39,1,1,83,1,,1991,7,0,13,0,101,,,38.75007,-83.63881,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100069010661","19098950010661","1320454010538","",1991,39,1,1,86,1,,1991,7,0,13,0,101,,,38.83341,-83.36102,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100133010661","19098950010661","1320454010538","",1991,39,1,1,94,1,,1991,7,0,13,0,101,,,38.69452,-83.58325,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100177010661","19098950010661","1320454010538","",1991,39,1,1,98,1,,1991,7,0,13,0,101,,,38.75007,-83.30546,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100214010661","19098950010661","1320454010538","",1991,39,1,1,99,2,,1991,6,0,13,0,101,,,38.91674,-83.36102,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100216010661","19098950010661","1320454010538","",1991,39,1,1,100,1,,1991,7,0,13,0,101,,,38.80563,-83.3888,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100241010661","19098950010661","1320454010538","",1991,39,1,1,101,2,,1991,7,0,13,0,101,,,38.75007,-83.41658,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100243010661","19098950010661","1320454010538","",1991,39,1,1,102,2,,1991,7,0,13,0,101,,,38.75007,-83.47213,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100245010661","19098950010661","1320454010538","",1991,39,1,1,103,2,,1991,7,0,13,0,101,,,38.75007,-83.49991,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100247010661","19098950010661","1320454010538","",1991,39,1,1,104,2,,1991,6,0,13,0,101,,,38.97229,-83.58325,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100249010661","19098950010661","1320454010538","",1991,39,1,1,105,2,,1991,6,0,13,0,101,,,39.00007,-83.63881,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100251010661","19098950010661","1320454010538","",1991,39,1,1,106,2,,1991,7,0,13,0,101,,,38.80563,-83.63881,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100253010661","19098950010661","1320454010538","",1991,39,1,1,107,2,,1991,6,0,13,0,101,,,38.86118,-83.66659,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100255010661","19098950010661","1320454010538","",1991,39,1,1,108,2,,1991,6,0,13,0,101,,,38.8334,-83.66659,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100257010661","19098950010661","1320454010538","",1991,39,1,1,109,2,,1991,7,0,13,0,101,,,38.69452,-83.41658,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100259010661","19098950010661","1320454010538","",1991,39,1,1,110,2,,1991,6,0,13,0,101,,,39.00007,-83.5277,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100261010661","19098950010661","1320454010538","",1991,39,1,1,111,2,,1991,7,0,13,0,101,,,38.7223,-83.58325,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100263010661","19098950010661","1320454010538","",1991,39,1,1,112,2,,1991,6,0,13,0,101,,,38.94451,-83.66659,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100265010661","19098950010661","1320454010538","",1991,39,1,1,113,2,,1991,5,0,13,0,101,,,38.80563,-83.36102,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100267010661","19098950010661","1320454010538","",1991,39,1,1,114,1,,1991,6,0,12,0,101,,,38.88896,-83.36102,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100323010661","19098950010661","1320454010538","",1991,39,1,1,115,2,,1991,11,0,13,0,101,,,39.00007,-83.30547,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100325010661","19098950010661","1320454010538","",1991,39,1,1,123,1,,1991,6,0,13,0,101,,,38.88896,-83.36102,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100377010661","19098950010661","1320454010538","",1991,39,1,1,134,1,,1991,7,0,13,0,101,,,38.63897,-83.27768,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100416010661","19098950010661","1320454010538","",1991,39,1,1,141,1,,1991,7,0,13,0,101,,,38.77785,-83.44436,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100449010661","19098950010661","1320454010538","",1991,39,1,1,148,1,,1991,6,0,13,0,101,,,38.77785,-83.30546,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100502010661","19098950010661","1320454010538","",1991,39,1,1,155,1,,1991,6,0,12,0,101,,,38.97229,-83.44436,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100549010661","19098950010661","1320454010538","",1991,39,1,1,162,1,,1991,6,0,13,0,101,,,39.00007,-83.49992,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100607010661","19098950010661","1320454010538","",1991,39,1,1,169,1,,1991,6,0,12,0,101,,,38.88896,-83.33324,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100653010661","19098950010661","1320454010538","",1991,39,1,1,175,1,,1991,6,0,12,0,101,,,39.00007,-83.49992,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100668010661","19098950010661","1320454010538","",1991,39,1,1,177,1,,1991,6,0,13,0,101,,,38.7223,-83.30546,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100688010661","19098950010661","1320454010538","",1991,39,1,1,178,2,,1991,6,0,12,0,101,,,39.02785,-83.41658,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100690010661","19098950010661","1320454010538","",1991,39,1,1,179,1,,1991,6,0,13,0,101,,,38.88896,-83.44436,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100719010661","19098950010661","1320454010538","",1991,39,1,1,180,2,,1991,7,0,13,0,101,,,38.66674,-83.47213,,2,2,,," 221En",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100721010661","19098950010661","1320454010538","",1991,39,1,1,181,2,,1991,7,0,13,0,101,,,38.75007,-83.52769,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100723010661","19098950010661","1320454010538","",1991,39,1,1,182,2,,1991,7,0,12,0,101,,,38.80563,-83.58325,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100725010661","19098950010661","1320454010538","",1991,39,1,1,183,2,,1991,6,0,13,0,101,,,38.91674,-83.63881,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100727010661","19098950010661","1320454010538","",1991,39,1,1,184,2,,1991,7,0,13,0,101,,,38.7223,-83.63881,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100729010661","19098950010661","1320454010538","",1991,39,1,1,185,2,,1991,7,0,13,0,101,,,38.75007,-83.63881,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100731010661","19098950010661","1320454010538","",1991,39,1,1,186,2,,1991,7,0,12,0,101,,,38.69452,-83.66659,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100733010661","19098950010661","1320454010538","",1991,39,1,1,187,1,,1991,6,0,12,0,101,,,38.97229,-83.3888,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100756010661","19098950010661","1320454010538","",1991,39,1,1,188,1,,1991,7,0,13,0,101,,,38.7223,-83.69436,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100787010661","19098950010661","1320454010538","",1991,39,1,1,189,1,,1991,7,0,13,0,101,,,38.69452,-83.61103,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100838010661","19098950010661","1320454010538","",1991,39,1,1,190,1,,1991,6,0,13,0,101,,,38.94451,-83.47214,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100876010661","19098950010661","1320454010538","",1991,39,1,1,191,1,,1991,6,0,12,0,101,,,39.00007,-83.36102,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100914010661","19098950010661","1320454010538","",1991,39,1,1,192,1,,1991,6,0,13,0,101,,,38.91674,-83.63881,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19100969010661","19098950010661","1320454010538","",1991,39,1,1,193,1,,1991,6,0,13,0,101,,,38.97229,-83.52769,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101030010661","19098950010661","1320454010538","",1991,39,1,1,194,1,,1991,7,0,13,0,101,,,38.83341,-83.41658,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101085010661","19098950010661","1320454010538","",1991,39,1,1,195,1,,1991,6,0,13,0,101,,,38.77785,-83.36102,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101144010661","19098950010661","1320454010538","",1991,39,1,1,196,1,,1991,7,0,13,0,101,,,38.83341,-83.33324,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101195010661","19098950010661","1320454010538","",1991,39,1,1,198,1,,1991,6,0,12,0,101,,,38.97229,-83.44436,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101232010661","19098950010661","1320454010538","",1991,39,1,1,199,1,,1991,6,0,12,0,101,,,38.88896,-83.33324,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101288010661","19098950010661","1320454010538","",1991,39,1,1,200,2,,1991,6,0,13,0,101,,,38.94451,-83.63881,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101290010661","19098950010661","1320454010538","",1991,39,1,1,201,2,,1991,6,0,13,0,101,,,38.88896,-83.61103,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101292010661","19098950010661","1320454010538","",1991,39,1,1,202,1,,1991,7,0,13,0,101,,,38.7223,-83.55547,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101308010661","19098950010661","1320454010538","",1991,39,1,1,203,2,,1991,6,0,12,0,101,,,39.00007,-83.47214,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101310010661","19098950010661","1320454010538","",1991,39,1,1,204,2,,1991,6,0,13,0,101,,,38.94451,-83.41658,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101312010661","19098950010661","1320454010538","",1991,39,1,1,205,2,,1991,6,0,13,0,101,,,38.80563,-83.30546,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101314010661","19098950010661","1320454010538","",1991,39,1,1,206,2,,1991,7,0,13,0,101,,,38.7223,-83.66659,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101316010661","19098950010661","1320454010538","",1991,39,1,1,207,1,,1991,7,0,13,0,101,,,38.80563,-83.55547,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101355010661","19098950010661","1320454010538","",1991,39,1,1,208,2,,1991,6,0,13,0,101,,,38.97229,-83.41658,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101357010661","19098950010661","1320454010538","",1991,39,1,1,209,2,,1991,7,0,13,0,101,,,38.66674,-83.47213,,2,2,,," 221En",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101359010661","19098950010661","1320454010538","",1991,39,1,1,210,1,,1991,6,0,13,0,101,,,38.86118,-83.52769,,2,2,,," 222Hc",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101406010661","19098950010661","1320454010538","",1991,39,1,1,211,1,,1991,7,0,13,0,101,,,38.69452,-83.55547,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101466010661","19098950010661","1320454010538","",1991,39,1,1,212,1,,1991,7,0,13,0,101,,,38.7223,-83.66659,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101486010661","19098950010661","1320454010538","",1991,39,1,1,213,1,,1991,7,0,13,0,101,,,38.80563,-83.49991,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101546010661","19098950010661","1320454010538","",1991,39,1,1,215,1,,1991,7,0,13,0,101,,,38.63896,-83.63881,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101606010661","19098950010661","1320454010538","",1991,39,1,1,216,1,,1991,7,0,13,0,101,,,38.75007,-83.49991,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101652010661","19098950010661","1320454010538","",1991,39,1,1,217,1,,1991,6,0,12,0,101,,,38.86118,-83.3888,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101713010661","19098950010661","1320454010538","",1991,39,1,1,218,1,,1991,7,0,12,0,101,,,38.88896,-83.27769,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101758010661","19098950010661","1320454010538","",1991,39,1,1,219,1,,1991,7,0,12,0,101,,,39.00007,-83.30547,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101807010661","19098950010661","1320454010538","",1991,39,1,1,220,1,,1991,7,0,13,0,101,,,38.66674,-83.41658,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101859010661","19098950010661","1320454010538","",1991,39,1,1,221,1,,1991,7,0,13,0,101,,,38.66674,-83.33324,,2,2,,," 221Eg",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19101909010661","19098950010661","1320454010538","",1991,39,1,1,9600,2,,1991,7,0,,4,999,,,38.825892,-83.4865,,,,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19110617010661","19098950010661","1320455010538","",1991,39,1,15,7,1,,1991,8,0,14,0,101,,,38.80563,-84.02771,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19110685010661","19098950010661","1320455010538","",1991,39,1,15,15,1,,1991,8,0,14,0,101,,,38.8334,-83.94437,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19110723010661","19098950010661","1320455010538","",1991,39,1,15,21,1,,1991,8,0,14,0,101,,,38.72229,-83.74992,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
"19110784010661","19098950010661","1320455010538","",1991,39,1,15,22,2,,1991,8,0,14,0,101,,,38.80563,-84.02771,,2,2,,," 223Fd",3902,0,,,,"",2003-10-03,"10661","",2015-07-21,"489998","",,,1,4,,"",4,0,"","",,,,,,,,
